2019/11/17 13:58:40 [error] 2537#0: *153288 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:40 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:41 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:41 [error] 2537#0: *153288 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:44 [error] 2537#0: *153288 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:44 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:45 [error] 2537#0: *153286 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 13:58:45 [error] 2537#0: *153288 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 14:01:21 [error] 2537#0: *153382 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 14:01:21 [error] 2537#0: *153382 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 14:01:37 [error] 2537#0: *153390 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.173, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:8080/historic-data"
2019/11/17 14:01:37 [error] 2537#0: *153392 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.173, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:8080/historic-data"
2019/11/17 14:01:38 [error] 2537#0: *153390 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.173, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:8080/historic-data"
2019/11/17 14:01:38 [error] 2537#0: *153392 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.173, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:8080/historic-data"
2019/11/17 14:20:22 [error] 2538#0: *153618 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
2019/11/17 14:20:23 [error] 2538#0: *153618 FastCGI sent in stderr: "PHP message: /media/usbdrive/sqlite_data//sensor_log_201809032120.db" while reading response header from upstream, client: 192.168.88.172, server: , request: "POST /json_API_v2.php HTTP/1.1", upstream: "fastcgi://unix:/var/run/php5-fpm.sock:", host: "tripio.duckdns.org:1111", referrer: "http://localhost:4200/historic-data"
